filename,method,NL,TRUE_NE,ESTI_NE,FN,FP,RF,factor
RAxML_parsimonyTree.3_-1-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,95,95,0.105791,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,89,89,0.099109,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,90,90,0.100223,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,91,91,0.101336,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,81,81,0.0902,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,105,105,0.116927,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,102,102,0.113586,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_ll3_TRUE.phy_raxml,raxml,901,898,898,96,96,0.106904,-1
RAxML_parsimonyTree.3_-1-tryfinal_fa1_ll4_TRUE.phy_raxml,raxml,901,898,898,102,102,0.113586,-1
RAxML_parsimonyTree.3_-2-tryfinal_fa1_hh0_TRUE.phy_raxml,raxml,901,898,898,133,133,0.148107,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_hh1_TRUE.phy_raxml,raxml,901,898,898,150,150,0.167038,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_hh2_TRUE.phy_raxml,raxml,901,898,898,146,146,0.162584,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_hh3_TRUE.phy_raxml,raxml,901,898,898,148,148,0.164811,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_hh4_TRUE.phy_raxml,raxml,901,898,898,144,144,0.160356,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_ll0_TRUE.phy_raxml,raxml,901,898,898,137,137,0.152561,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_ll1_TRUE.phy_raxml,raxml,901,898,898,141,141,0.157016,-2
RAxML_parsimonyTree.3_-2-tryfinal_fa1_ll2_TRUE.phy_raxml,raxml,901,898,898,132,132,0.146993,-2
